longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN
-122.21,37.47,26.0,18.3325124955633,13.32172942781371,20.337983838866034,13.939570998887755,1.2232326380264373,0.0,0.0,0.0,1.0
-118.29,33.92,34.0,17.110086348523236,10.387792548411106,16.337132022601086,11.222356494835623,1.5489873361165678,0.0,0.0,0.0,0.0
-117.15,32.91,15.0,17.864434469896583,11.151271133392596,15.167455572522645,11.104838807878451,1.4966936123727201,0.0,0.0,0.0,0.0
-118.12,33.92,27.0,25.460186625152158,17.94754787368031,25.732399819331924,19.2975003469331,1.1308009391223206,0.0,0.0,0.0,0.0
-121.9,38.72,38.0,13.433272650262506,8.021079534121968,11.199459387731617,8.534810386614504,1.3431684035340998,1.0,0.0,0.0,0.0
-118.31,33.91,31.0,17.24647602161216,11.532882519707293,16.16809266289488,11.782865887427718,1.3535282780620035,0.0,0.0,0.0,0.0
-122.11,37.41,33.0,17.946925196003214,10.935301599843294,14.888047782178875,11.691673054363363,1.6270943468643557,0.0,0.0,1.0,0.0
-117.09,32.55,8.0,25.656683119964995,16.590375832019806,25.912767936356165,17.98627223948509,1.3746829203699886,0.0,0.0,0.0,1.0
-117.67,33.6,20.0,16.541355271478427,9.343870187967026,14.224461813348618,9.922552193404476,1.7297867507911968,0.0,0.0,0.0,0.0
-121.96,37.27,22.0,25.232898868073494,16.56804165482794,22.80284858557132,17.924345632020888,1.5405668341919188,0.0,0.0,0.0,0.0
-118.09,33.77,26.0,17.157014453869127,12.191865276415365,13.836081992922164,12.96162588532835,0.9330356670199983,0.0,0.0,0.0,0.0
-121.96,37.27,31.0,21.642203879382354,13.55052733228602,19.088900924928744,14.73312431316793,1.569111428137379,0.0,0.0,0.0,0.0
-121.41,38.64,41.0,17.759720084840865,11.303700185571987,16.290061236496754,12.320367238821767,1.069920576039992,1.0,0.0,0.0,0.0
-117.74,33.97,4.0,28.3508646491256,18.292270533702816,25.716221753188634,19.576466532455644,1.583299989860781,0.0,0.0,0.0,0.0
-118.33,34.07,52.0,19.509939222881012,10.582688998865985,15.832173519429313,11.46277202206412,2.140291622865134,0.0,0.0,0.0,0.0
-118.24,34.15,7.0,19.073032196771344,14.056448985460113,20.122734375188703,15.06424049252404,0.9118753734897205,0.0,0.0,0.0,0.0
-121.28,38.74,33.0,23.194039496057833,14.660956530797371,19.768757995094614,16.007360101177635,1.3880586589045745,1.0,0.0,0.0,0.0
-118.22,33.98,27.0,16.08546960029555,11.543019156429331,18.113911882148468,12.143582469216886,1.1448618131436892,0.0,0.0,0.0,0.0
-118.42,34.2,34.0,9.153372156123465,6.053666299387663,7.054267327346188,5.466409039038596,0.6482286275948108,0.0,0.0,0.0,0.0
-122.01,37.34,31.0,21.181833623516972,13.117699872196356,18.834915818761786,14.620928838270578,1.6475762347930514,0.0,0.0,0.0,0.0
-117.1,34.03,24.0,22.8629525599692,14.908581969601181,20.785531547954577,15.904806409663763,1.1149641383042437,1.0,0.0,0.0,0.0
-118.14,33.93,31.0,21.401121090042196,14.38431904912815,19.360245116694692,15.209393484976323,1.280854945905442,0.0,0.0,0.0,0.0
-118.32,34.26,24.0,24.110700947735545,15.763958285027227,21.263541573770496,16.939404588697922,1.441537330815537,0.0,0.0,0.0,0.0
-118.02,33.91,34.0,20.099323179004777,12.363740208926815,18.149310126701977,13.250018136385215,1.4858920337968133,0.0,0.0,0.0,0.0
-117.18,32.8,10.0,22.392638880405652,13.819242218028585,19.220866548834536,14.821336251680972,1.5723263761336232,0.0,0.0,0.0,1.0
-122.7,38.35,16.0,16.95319450961104,9.61193340293983,14.530723117501555,10.416152639315413,1.515836848404417,0.0,0.0,0.0,0.0
-118.28,33.96,34.0,19.099855695239874,13.369718227466452,20.184469376602593,14.08261597666349,0.8765217862635186,0.0,0.0,0.0,0.0
-121.93,36.63,28.0,22.632280835180445,15.038017581332596,19.143344021073997,15.94119764039139,1.3055186852956993,0.0,0.0,0.0,1.0
-118.43,33.97,16.0,6.927911328263019,2.61466079698049,4.091772967762531,1.952381752861354,1.7655033305238128,0.0,0.0,0.0,0.0
-117.03,34.07,16.0,22.336786011383968,13.47098984904796,19.254304867833206,14.173254921251527,1.4139456375187738,1.0,0.0,0.0,0.0
-117.43,34.08,31.0,21.404574509843304,13.35605531292625,19.143344021073997,14.27851763633581,1.4180379789188615,1.0,0.0,0.0,0.0
-121.52,38.53,30.0,21.692102439181877,13.769166168231855,18.0703897217498,14.710859368729452,1.3151759162695658,1.0,0.0,0.0,0.0
-120.7,36.99,32.0,11.317350965595642,7.038670656771005,10.663339152198361,7.58323509869694,1.200245842255176,1.0,0.0,0.0,0.0
-122.63,38.94,18.0,22.42714383301714,15.58468471840013,19.94338650253054,16.333635437397472,0.7008568167415311,1.0,0.0,0.0,0.0
-119.17,34.25,15.0,16.956650369972802,10.911914253183715,16.813228183495678,11.717903126636752,1.327446283748135,0.0,0.0,0.0,1.0
-118.28,33.77,47.0,11.177430929666274,6.900809387251038,12.556953727216527,7.096325113599408,1.196179414277367,0.0,0.0,0.0,0.0
-122.09,37.38,34.0,18.813693981408125,11.563222402421529,16.032677978725,12.590951582460887,1.646015200887795,0.0,0.0,1.0,0.0
-117.65,33.53,7.0,25.92903928074516,14.69780401986054,20.913890249811672,15.324344030596015,1.9413709732945788,0.0,0.0,0.0,0.0
-117.9,36.95,19.0,7.804893966439472,4.773841451180559,6.41185374151517,4.617384513075717,0.9116044383476632,1.0,0.0,0.0,0.0
-118.13,33.76,44.0,17.653160417317093,12.641994651923154,14.84124171579914,13.102817528318052,1.4162501247014818,0.0,0.0,0.0,1.0
-116.97,32.83,23.0,8.928898246325584,5.1867976748516575,8.204883710839056,5.532505322002352,1.1429477139620101,0.0,0.0,0.0,0.0
-122.28,37.85,52.0,18.656495413646784,12.295761589514846,17.282590605083225,13.012488016654304,0.9349299486306483,0.0,0.0,1.0,0.0
-118.2,33.79,25.0,20.761219297778172,15.580238221329235,24.24831615380237,16.67070101511315,1.006541723419636,0.0,0.0,0.0,1.0
-120.31,37.29,36.0,15.55377630834539,9.907852075957383,15.354672182413257,10.018262328859853,0.8695809674611668,1.0,0.0,0.0,0.0
-118.34,33.91,17.0,22.2452923576398,15.819604805271496,21.815101323638512,17.01124155982381,1.2628914693211748,0.0,0.0,0.0,0.0
-122.02,37.84,34.0,18.606719583338762,10.707678005408999,15.336219628376135,11.435110770488315,1.7645638485846653,0.0,0.0,1.0,0.0
-117.88,33.89,16.0,15.509290980703954,9.429676702295875,12.335762534582953,10.20359060074403,1.4497355951232078,0.0,0.0,0.0,0.0
-117.77,33.7,15.0,17.170354002986628,10.732230316160692,15.032700423255433,11.435110770488315,1.5594232093362945,0.0,0.0,0.0,0.0
-121.01,37.66,36.0,22.175906978166193,13.705855108609805,18.369242198031863,14.613370726603474,1.4497355951232078,1.0,0.0,0.0,0.0
-121.76,38.41,19.0,14.12421089304972,8.021079534121968,12.281610234950545,8.534810386614504,1.3705842289757821,1.0,0.0,0.0,0.0
-118.19,33.86,46.0,18.460361970712945,12.439035826245544,17.707288159022006,13.532773064986308,1.292652082966435,0.0,0.0,0.0,0.0
-121.64,39.74,20.0,18.417133104764346,11.48184424501745,15.542014867946763,12.34347560589731,1.0816491099538965,1.0,0.0,0.0,0.0
-117.06,32.76,24.0,17.911708823902217,13.537360104129958,16.86607319384388,13.862318883757744,0.9164052019102487,0.0,0.0,0.0,1.0
-122.21,37.79,45.0,19.19885746325532,13.167742919596519,18.964816642789152,13.739951730656918,1.0922296774781306,0.0,0.0,1.0,0.0
-118.07,34.13,27.0,22.341330611011767,15.329920927937808,20.412127958938136,16.37888216336238,1.2692337498438797,1.0,0.0,0.0,0.0
-117.92,33.74,24.0,24.363831811175025,15.987405718988018,24.701543220635713,17.387928907272286,1.434990651256307,0.0,0.0,0.0,0.0
-117.16,32.79,32.0,18.204777930407396,12.226760391167446,19.099141588400233,13.307775449764959,1.2755819282174763,0.0,0.0,0.0,1.0
-117.81,33.56,24.0,25.38105423399909,15.73376101011011,19.627810879166233,15.78191540212135,1.9661516002781554,0.0,0.0,0.0,0.0
-121.88,37.32,40.0,16.963555952723148,11.874502225454586,18.018583515939902,12.93086984784939,1.1657166123012812,0.0,0.0,0.0,0.0
-122.23,37.76,52.0,16.911563517976543,9.446608386385417,12.597995361935556,9.764850395186546,1.5448200010486273,0.0,0.0,1.0,0.0
-122.39,37.76,52.0,18.601456995075104,12.34683954432626,15.230534892820708,13.022601549663134,1.3767293628050867,0.0,0.0,1.0,0.0
-121.69,36.62,19.0,18.679936574809762,11.367412587454652,15.032700423255433,11.531233617332914,1.6217595837611074,0.0,0.0,0.0,0.0
-118.4,33.9,38.0,20.79334100018558,12.665766777409631,17.264646760519017,13.412069879585491,1.7793101202327204,0.0,0.0,0.0,0.0
-118.29,34.04,48.0,17.03898319699188,12.836516240635605,20.277543884102826,13.853668150815414,1.096634263685679,0.0,0.0,0.0,0.0
-120.43,34.69,33.0,19.051001782705285,11.865097595389498,17.123844780304076,12.601920109747924,1.3198037734898502,0.0,0.0,0.0,1.0
-121.38,38.68,35.0,17.72036011371,11.00469664393779,16.098055315131845,11.625470017495552,1.1076306279878418,1.0,0.0,0.0,0.0
-117.97,33.93,33.0,18.117179953481287,11.827279879884502,16.715987875483062,12.645561204300321,1.4557115875915183,0.0,0.0,0.0,0.0
-121.92,37.34,42.0,19.16522328295526,13.103305749495519,17.75743252911265,14.181422481468159,1.3256762317483193,0.0,0.0,0.0,0.0
-118.32,34.08,46.0,19.011648168825438,13.174849688635767,17.913737402068836,14.173254921251527,1.0928968481116448,0.0,0.0,0.0,0.0
-122.23,37.78,44.0,19.71674198927231,14.9035400324491,22.44159735636852,15.775705418683984,0.8718491436130753,0.0,0.0,1.0,0.0
-120.88,38.91,15.0,22.474881173303913,14.660956530797371,20.320766312802803,15.390938615819982,1.1953355292864218,1.0,0.0,0.0,0.0
-119.19,36.14,41.0,14.531934441492185,8.762932379906559,12.895600128712207,9.043586496545567,1.3660243082769692,1.0,0.0,0.0,0.0
-121.22,39.11,14.0,17.21350011341853,10.756638752971572,14.894703039315289,10.922819433229126,1.2294434285511064,1.0,0.0,0.0,0.0
-117.97,33.83,16.0,19.004242294929664,13.383342971897784,17.353867537792503,13.990479318222837,1.261070123176801,0.0,0.0,0.0,0.0
-118.41,33.89,31.0,14.216397964286383,9.166187188489202,10.873743725150145,9.387016130570881,1.5173617819345155,0.0,0.0,0.0,0.0
-122.28,37.88,52.0,18.513980068067553,11.461260866044176,15.577594364623062,12.331934653105952,1.4178182203917835,0.0,0.0,1.0,0.0
-124.13,40.55,38.0,13.221640329805101,12.397356670595729,10.932092757427155,8.01205146397696,1.2602550028328416,0.0,0.0,0.0,0.0
-117.26,34.13,39.0,21.9268661950682,14.494569838359126,21.125623501221188,15.58638946420685,1.024624621565852,1.0,0.0,0.0,0.0
-118.29,34.18,36.0,21.25275645826546,13.750257264028727,18.6480879735073,14.843180965242158,1.366637250330816,0.0,0.0,0.0,0.0
-123.0,38.33,8.0,21.432140965633426,13.856472665441986,16.043623470378712,13.220902911770038,1.5827182962202384,0.0,0.0,0.0,1.0
-118.52,34.2,19.0,23.10034524519963,16.90487047252209,21.706004357252503,18.181572459834072,1.142500277914505,0.0,0.0,0.0,0.0
-119.73,36.83,8.0,22.055614357598337,12.397356670595729,20.317892772686925,14.605802644915125,1.55103245105367,1.0,0.0,0.0,0.0
-122.08,37.63,34.0,17.882205446914234,11.038972426100312,17.48541812080625,12.046675453466388,1.3855430564896274,0.0,0.0,1.0,0.0
-118.96,35.41,29.0,21.970039137002384,14.395450705213428,19.006425999082083,15.175155766528288,1.2041122889120177,1.0,0.0,0.0,0.0
-122.15,37.73,45.0,22.29728011398745,14.873187046425276,19.112772334463596,15.681786540837281,1.182141430697855,0.0,0.0,1.0,0.0
-121.91,36.99,23.0,24.76358545969658,15.562416013910573,20.971991862066137,16.529228281330408,1.4960069266776088,0.0,0.0,0.0,1.0
-117.27,34.14,36.0,22.353435692944178,14.091972177570405,19.665670777549288,14.64354365444804,1.3952301183105098,1.0,0.0,0.0,0.0
-121.95,37.39,24.0,24.257694694293214,15.426861516508675,24.336772688184585,17.006136768195837,1.559206791165235,0.0,0.0,0.0,0.0
-118.01,33.77,32.0,18.316000227580343,11.072973866158854,16.78421462613735,11.558347050660005,1.6023044517568894,0.0,0.0,0.0,0.0
-118.14,33.71,36.0,20.027929822779598,13.11050819855671,15.712030948044513,13.486667941226544,1.5324879592281488,0.0,0.0,0.0,1.0
-122.28,37.82,52.0,15.446393989367888,10.427521241578493,14.306325169950263,10.797365992424151,0.8085937661407001,0.0,0.0,1.0,0.0
-122.04,36.97,45.0,16.86261453137102,10.453793833053064,14.62917742093364,11.365247410724182,1.5323859810879306,0.0,0.0,0.0,1.0
-122.11,37.7,29.0,16.848553012327017,11.184392974097971,15.955497657414996,12.377941079805566,1.0713475947580786,0.0,0.0,1.0,0.0
-118.18,34.1,10.0,18.76514894890205,12.496763056619352,15.542014867946763,13.162189278592617,1.508612743104352,0.0,0.0,0.0,0.0
-121.19,38.87,20.0,21.249227378704635,12.927115865911059,18.515675827436446,14.123997788473288,1.6185268292033903,1.0,0.0,0.0,0.0
-117.3,34.18,28.0,20.43935400398393,12.32987656996351,18.129667697846703,13.24033075645052,1.4322338752597712,1.0,0.0,0.0,0.0
-115.75,35.23,5.0,9.923046204718549,7.202974529790773,8.990311103670484,6.714107549069473,1.1185339650505581,1.0,0.0,0.0,0.0
-116.99,32.79,26.0,22.08862078884662,14.248823952096771,19.234261111168784,15.243434267031324,1.3422362775601875,0.0,0.0,0.0,0.0
-121.83,37.32,26.0,16.204906683402854,9.96740394283409,16.526938414464546,10.700969269642263,1.49064272930283,0.0,0.0,0.0,0.0
-119.67,37.27,13.0,24.087929887128553,15.637763100749932,21.19745071892162,16.70825746671211,1.162975878228903,1.0,0.0,0.0,0.0
-118.31,33.84,5.0,21.987553934860664,15.120978010818883,22.765362267920445,16.037200492091856,1.1436502055917963,0.0,0.0,0.0,0.0
-119.67,34.38,28.0,18.433379104079382,13.117699872196356,16.032677978725,13.24033075645052,1.2445460992561241,0.0,0.0,0.0,0.0
-122.3,37.9,37.0,19.22277467626216,12.844132675965337,16.368312605824553,13.632843330112735,1.1992316533097394,0.0,0.0,1.0,0.0
-117.65,33.6,13.0,19.670108725110836,12.372167336922823,16.8276846957761,12.837499366131063,1.5269670280986456,0.0,0.0,0.0,0.0
-120.45,34.65,25.0,15.602294705811564,10.840962351335483,16.284808700162202,11.178631558432468,0.9886312130171874,0.0,0.0,0.0,1.0
-117.62,34.08,22.0,20.321176936665605,13.819242218028585,19.461371028662352,14.428913360828846,1.2376923978739933,1.0,0.0,0.0,0.0
-119.77,36.8,32.0,21.82998446239883,14.026654729682297,18.884356491728564,15.106078887165106,1.1997194446755386,1.0,0.0,0.0,0.0
-119.23,35.79,31.0,20.782021096696358,13.66105249010432,21.650871666285962,14.755303725755388,1.0677981455675631,1.0,0.0,0.0,0.0
-119.71,34.43,18.0,16.379444909545214,11.855673141260688,15.032700423255433,12.468718587985215,1.0397195934828107,0.0,0.0,0.0,0.0
-122.93,40.78,20.0,22.29728011398745,14.765554891086243,19.484006164504347,15.812870754409888,1.080619134099161,1.0,0.0,0.0,0.0
-122.1,37.36,32.0,17.305373033635355,9.801419331565256,13.69741204681721,10.484808331041283,1.8764029301972076,0.0,0.0,1.0,0.0
-120.69,35.62,35.0,21.813709099251625,14.305715661720068,19.034026991721312,15.133806821228777,1.1982158554639435,0.0,0.0,0.0,0.0
-117.73,34.04,26.0,22.401655913046987,14.847758993494361,23.563830360843703,16.131732224806544,1.2422697621624668,1.0,0.0,0.0,0.0
-122.47,37.75,46.0,21.4578867841561,13.245348122869288,18.08624899146924,13.704481971497408,1.633864507882423,0.0,0.0,1.0,0.0
-117.74,34.11,28.0,21.883431659815702,13.39692978740718,18.46347490680154,14.148680548771797,1.5527750229121307,1.0,0.0,0.0,0.0
-122.49,37.73,37.0,17.193625759213866,10.169073082369305,13.955538740610221,11.029861952073011,1.3692912304033336,0.0,0.0,0.0,1.0
-117.1,32.7,28.0,13.806230206576641,8.701524153895937,13.916012598525898,9.922552193404476,1.3201099999728212,0.0,0.0,0.0,1.0
-117.96,33.66,19.0,25.03421445305661,14.47818138574606,21.243267329379766,15.637455114953926,1.754137236004474,0.0,0.0,0.0,0.0
-121.07,39.09,17.0,18.604088840947448,11.593354019123463,16.263753242180496,11.91025565405784,1.1922646337508578,1.0,0.0,0.0,0.0
-117.32,34.06,52.0,14.757846048075479,9.147947844866612,14.216958965227972,9.09107905525769,1.0301073040288757,1.0,0.0,0.0,0.0
-118.35,33.93,26.0,21.315977198969676,15.06255186461778,21.473216340105086,15.995383365077616,1.2162007891773567,0.0,0.0,0.0,0.0
-119.43,36.61,19.0,17.46914190591172,11.072973866158854,18.09811862643147,11.897664593822087,1.0934255026471984,1.0,0.0,0.0,0.0
-117.05,32.56,22.0,19.334012435294657,13.376535355815662,20.572098263745673,14.165075439205175,0.9928932139714318,0.0,0.0,0.0,1.0
-121.45,38.57,52.0,22.648272554562833,13.84409326964408,18.0941644385323,14.936904321410946,1.5251227571896728,1.0,0.0,0.0,0.0
-120.41,38.33,17.0,17.402252815248023,11.522722376731046,13.94765656745136,10.891775255682285,1.218856301534448,1.0,0.0,0.0,0.0
-118.41,34.28,32.0,20.215274091278555,13.153497880619213,21.985139738525778,13.722245617621663,1.3441921176588565,0.0,0.0,0.0,0.0
-121.85,36.59,42.0,15.196698543948145,9.86259058929309,13.916012598525898,10.668378464008082,1.2717807221327853,0.0,0.0,0.0,0.0
-118.01,34.12,43.0,16.436449506740622,9.922824432988206,14.874713880517108,10.433415619574236,1.456098421286279,1.0,0.0,0.0,0.0
-120.0,38.93,17.0,26.993574921303388,17.173087782183973,16.803571935429215,12.868809116844599,1.3767293628050867,1.0,0.0,0.0,0.0
-121.52,39.51,30.0,21.19073851564648,13.686703500183938,19.49368473316551,14.567811618963878,1.0729137664624053,1.0,0.0,0.0,0.0
-118.36,33.9,41.0,17.045792215756247,11.633211087759676,14.861348655525578,12.273830145763329,1.2056794005442426,0.0,0.0,0.0,0.0
-118.18,33.99,35.0,16.604121215496686,12.174317084473348,18.90192800863864,12.667243528997938,1.0283100833060577,0.0,0.0,0.0,0.0
-117.25,32.84,19.0,18.282843074946296,10.02607326728991,14.888047782178875,10.381425011955747,1.9565409098320066,0.0,0.0,0.0,1.0
-118.31,34.02,44.0,17.68990763505121,11.377940810710593,16.46601881120902,11.46277202206412,0.829202671515127,0.0,0.0,0.0,0.0
-117.84,33.84,23.0,25.27742505987527,16.253721244667904,22.450288442300042,17.511980583485283,1.5188943683385812,0.0,0.0,0.0,0.0
-118.44,34.29,35.0,20.280642246050228,12.513125427431007,19.051221850496738,13.082877736494249,1.47353967227257,0.0,0.0,0.0,0.0
-117.01,32.8,17.0,17.69905953204643,12.767410446741204,15.775264978018942,13.345936107404038,1.153007728958422,0.0,0.0,0.0,0.0
-117.04,32.65,8.0,27.64115843963786,17.236612102333787,23.160480777206864,17.445473505316148,1.4114796583164035,0.0,0.0,0.0,1.0
-120.22,39.2,22.0,27.204248100692052,17.26315648752768,16.010727214332288,12.546840987061197,1.2811637472534534,1.0,0.0,0.0,0.0
-123.7,39.32,18.0,17.979029159015813,11.662869128380237,15.224257808307467,11.821432104766258,1.234394582017016,0.0,0.0,0.0,0.0
-117.08,32.75,16.0,16.149485478704445,11.419800286416905,16.460914900038077,11.96030017945718,0.744081236501865,0.0,0.0,0.0,1.0
-118.47,33.99,24.0,17.32162988010859,12.569944477775637,14.927863220146719,13.201403788756938,1.2095132273565603,0.0,0.0,0.0,0.0
-122.2,37.76,37.0,20.429418771765786,14.43422333163456,20.219512094726916,15.229841419623385,0.8080349087187876,0.0,0.0,1.0,0.0
-117.88,33.87,21.0,17.578985576708273,12.004137139654956,17.719860384511282,12.688834893244426,1.252817299019643,0.0,0.0,0.0,0.0
-117.83,33.75,22.0,25.557531152625945,16.42835637210863,22.198767659150068,17.753329203713868,1.511050218395169,0.0,0.0,0.0,0.0
-118.38,33.98,25.0,26.201914864040877,15.772555828022261,21.7749621453536,17.177482947341026,1.6926777957857317,0.0,0.0,0.0,0.0
-121.97,37.51,25.0,21.61879722735685,13.008676371503897,19.43866292568638,13.998918774030155,1.5606228680192884,0.0,0.0,0.0,0.0
-118.27,34.02,39.0,18.927206952566443,13.831683178274421,22.94086503508603,14.908226702302526,0.9541552533949956,0.0,0.0,0.0,0.0
-117.19,34.06,21.0,25.225627084095997,17.740176451686626,22.424186534089543,19.071503526404378,1.1253530893055488,1.0,0.0,0.0,0.0
-118.41,34.04,52.0,19.194063336769133,11.461260866044176,15.75808590096414,12.25039912980896,1.9771855713026556,0.0,0.0,0.0,0.0
-121.26,38.68,4.0,21.181833623516972,14.913619107763484,17.68628047128196,15.337722598217217,1.164296179153509,1.0,0.0,0.0,0.0
-122.59,38.01,35.0,27.647387731402127,16.91541692334054,23.71942301691592,18.333880756890938,1.6351178885903952,0.0,0.0,1.0,0.0
-117.35,33.98,31.0,22.889706485334735,16.682512608765517,24.563213192785454,17.526145474014395,0.9010150197944291,1.0,0.0,0.0,0.0
-121.28,37.95,49.0,16.492888786457446,11.779552277867499,18.673537758094355,12.143582469216886,0.6944936924973943,1.0,0.0,0.0,0.0
-119.23,34.46,34.0,28.00278879844673,18.339587193075733,25.495634938163764,19.952492761296153,1.2517937916632194,0.0,0.0,0.0,0.0
-118.19,33.78,8.0,15.654737370157703,12.049545126764787,15.11649146992143,12.29715246392449,1.1231830999144587,0.0,0.0,0.0,1.0
-117.1,32.75,11.0,18.8568156869565,13.273262440351244,18.957857293304322,14.065976918199617,0.8350775017176411,0.0,0.0,0.0,1.0
-120.98,37.65,36.0,14.879818626631222,9.273799061545276,13.121775410368064,9.516771755417269,1.1111287623918797,1.0,0.0,0.0,0.0
-118.17,34.12,30.0,21.690444790957777,14.345167605937592,20.40645116173283,15.611976254784894,1.3480082746281499,0.0,0.0,0.0,0.0
-121.35,38.03,16.0,21.319472773386327,13.037992690698275,19.19063435703917,14.197721995999466,1.405677022772713,1.0,0.0,0.0,0.0
-118.26,33.93,42.0,17.305373033635355,11.061670227825452,15.612960479740943,11.834220180046005,0.7039366022367542,0.0,0.0,0.0,0.0
-118.12,34.16,30.0,18.291149024148055,12.252757892014394,16.511764810828467,13.022601549663134,1.1876504267860648,0.0,0.0,0.0,0.0
-117.27,32.83,35.0,17.262895206351345,9.707830367957595,13.452200212299541,10.055962731196837,1.7907579189184637,0.0,0.0,0.0,1.0
-116.97,32.65,4.0,32.224514195385055,20.775959418523815,29.645530528684382,22.694461807159023,1.584648095382898,0.0,0.0,0.0,1.0
-122.46,37.78,52.0,22.857307845202943,15.650952830851521,20.519160668037706,16.594915910613715,1.2903069989423404,0.0,0.0,1.0,0.0
-116.99,32.74,17.0,21.21915798062649,13.266298915392834,18.53422177645772,13.845003806744872,1.247194536096885,0.0,0.0,0.0,0.0
-122.24,37.77,52.0,18.148406025324327,11.985845183803882,16.226730346245787,12.763700858256481,1.3261232085318466,0.0,0.0,1.0,0.0
-118.37,34.17,15.0,21.60874209037654,15.768258729149244,22.153800639817067,16.40138368026977,1.0833543933227463,0.0,0.0,0.0,0.0
-118.28,33.79,28.0,18.64866223964191,12.287193073845339,18.578525949052363,12.93086984784939,1.4341087860834936,0.0,0.0,0.0,0.0
-117.24,32.83,18.0,21.23332441850796,12.934588408047027,16.557174291971798,12.710336171225192,1.7437043433374397,0.0,0.0,0.0,1.0
-119.67,36.82,2.0,20.225529906999217,11.893252390282946,17.41997866031554,12.423532889062054,1.4572059603245087,1.0,0.0,0.0,0.0
-118.35,33.91,31.0,20.233723289048,14.014687690523255,19.45164795075141,14.843180965242158,1.3069521717512982,0.0,0.0,0.0,0.0
-119.75,36.77,32.0,18.82132505303729,12.103439540090449,16.83249613011891,12.96162588532835,1.1486309357720272,1.0,0.0,0.0,0.0
-117.93,33.86,35.0,16.552481726133106,10.183095988239183,16.269023921522617,10.922819433229126,1.3849922885267236,0.0,0.0,0.0,0.0
-117.24,33.05,11.0,24.929220150626385,15.183561145745157,21.936604735259838,16.31658327102077,1.6565518670480055,0.0,0.0,0.0,1.0
-118.32,33.74,24.0,25.215227421173587,14.744801515506497,21.104975148715226,16.108234377044212,1.9218794811011606,0.0,0.0,0.0,1.0
-118.46,34.0,39.0,13.687128536855754,9.395586058150856,14.018187077152342,9.704179772840225,1.0776842639225201,0.0,0.0,0.0,0.0
-118.83,34.33,6.0,25.799319244879488,16.39000968813056,23.233699462187303,17.897630625025354,1.5620678133494637,0.0,0.0,0.0,0.0
-122.04,37.62,35.0,13.952718706212162,8.286094813717293,12.058819223104148,9.16129320744603,1.3527951319825198,0.0,0.0,1.0,0.0
-117.89,33.62,24.0,15.758142154122009,10.361089850069428,13.417467960079636,11.04495415987925,1.2261023776240574,0.0,0.0,0.0,0.0
-120.16,39.14,21.0,20.027929822779598,12.618101174650935,11.837262801854354,9.387016130570881,1.3767293628050867,1.0,0.0,0.0,0.0
-121.44,38.69,24.0,21.259809274625393,13.328613996737875,18.90192800863864,14.413268963443572,1.2502824361511473,1.0,0.0,0.0,0.0
-122.09,37.07,33.0,22.022455984655526,14.423175136878838,19.784247997198058,15.202561780022366,1.4289116973109128,0.0,0.0,0.0,1.0
-121.98,38.36,24.0,19.921528215128504,13.813010107501409,18.992584056872538,14.560183074784023,1.0167281810477826,1.0,0.0,0.0,0.0
-117.69,35.63,5.0,21.30723062230334,12.790558248057614,18.250527885077858,13.317341182074788,1.5756919200541832,1.0,0.0,0.0,0.0
-117.24,32.8,29.0,21.690444790957777,15.183561145745157,18.905436931278388,16.322272492184542,1.2332668177298174,0.0,0.0,0.0,1.0
-118.12,34.09,25.0,23.822986836700043,17.135995787142082,23.84475782414057,18.49106778554531,1.2568235083903758,0.0,0.0,0.0,0.0
-119.93,38.94,27.0,18.14274034065183,12.183099627669517,8.090549760345887,6.12462964644605,1.1092699013841625,1.0,0.0,0.0,0.0
-122.27,37.88,52.0,21.663869669048935,13.924018261411213,17.84016197332899,14.908226702302526,1.4205458002480786,0.0,0.0,1.0,0.0
-121.83,37.29,20.0,19.645548896898394,12.626079237441902,21.0400814489841,13.578488542462466,1.4174746876966664,0.0,0.0,0.0,0.0
-121.02,37.66,28.0,17.31838207567796,12.112359949378895,15.792394642539481,12.377941079805566,0.8740463461028618,1.0,0.0,0.0,0.0
-117.19,34.94,31.0,19.00177175944394,12.488560192935983,17.260152923405172,12.699596738895684,1.0283607754656574,1.0,0.0,0.0,0.0
-122.63,38.95,11.0,14.12421089304972,8.488927143709063,11.018230111052912,7.85298762639761,0.9052825128742445,1.0,0.0,0.0,0.0
-121.78,37.24,17.0,19.217998336249327,11.553132409975348,17.123844780304076,12.389377565466225,1.6191319265377415,0.0,0.0,0.0,0.0
-115.93,35.55,18.0,16.92894594155045,10.792985789089922,15.48823899920485,10.891775255682285,1.2867813038963187,1.0,0.0,0.0,0.0
-118.03,34.06,24.0,19.9961878462386,14.406558369447273,24.376364929567522,15.528419053191834,1.1210058726718488,0.0,0.0,0.0,0.0
-122.05,37.34,31.0,17.33784227629648,10.040606149098878,14.670848989950608,10.829051895636997,1.675059468565715,0.0,0.0,0.0,0.0
-121.32,38.41,17.0,23.21694505343231,13.9665337873434,20.349439678758163,15.036181792302001,1.601067565127548,1.0,0.0,0.0,0.0
-117.92,33.86,26.0,14.45620875702525,9.166187188489202,11.03242888461161,9.53801142261892,1.3254526223861776,0.0,0.0,0.0,0.0
